parameter,step,counts,bin_centers,bin_width
gpt_neox.layers.4.mlp.dense_4h_to_h.bias,143000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  4.  6. 16. 17. 22. 37.
 57. 45. 72. 54. 53. 46. 35. 15. 14. 11.  4.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.81840336 -0.79700685 -0.7756103  -0.75421387 -0.7328174  -0.7114209
 -0.69002444 -0.6686279  -0.64723146 -0.62583494 -0.6044385  -0.583042
 -0.5616455  -0.54024905 -0.51885253 -0.49745604 -0.47605956 -0.4546631
 -0.43326658 -0.41187012 -0.39047363 -0.36907715 -0.3476807  -0.3262842
 -0.3048877  -0.28349122 -0.26209474 -0.24069825 -0.21930176 -0.19790527
 -0.17650878 -0.1551123  -0.13371584 -0.11231935 -0.09092286 -0.06952637
 -0.04812989 -0.0267334  -0.00533691  0.01605958  0.03745607  0.05885252
  0.08024901  0.1016455   0.12304199  0.14443848  0.16583496  0.18723142
  0.20862788  0.2300244   0.25142092  0.27281743  0.2942139   0.31561035
  0.33700684  0.35840333  0.3797998   0.4011963   0.4225928   0.44398925
  0.46538574  0.48678222  0.5081787   0.5295752   0.5509717   0.57236814
  0.59376466  0.6151612   0.6365576   0.6579541   0.6793506   0.7007471
  0.72214353  0.74354005  0.76493657  0.786333    0.8077295   0.829126
  0.85052246  0.8719189   0.89331543  0.9147119   0.9361084   0.95750487
  0.9789014   1.0002978   1.0216944   1.0430908   1.0644873   1.0858839
  1.1072803   1.1286768   1.1500733   1.1714697   1.1928662   1.2142627
  1.2356591   1.2570558   1.2784522   1.2998486 ]",0.0213964581489563
gpt_neox.layers.5.input_layernorm.weight,142000,"[  1.   1.  19. 150. 138.  70.  45.  18.  14.   7.   7.   3.   1.   3.
   3.   3.   2.   1.   0.   3.   0.   0.   2.   0.   6.   0.   1.   0.
   1.   1.   0.   0.   0.   0.   0.   0.   0.   3.   1.   0.   0.   1.
   0.   1.   1.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   1.]","[ 0.7122705  0.9356396  1.1590087  1.3823779  1.605747   1.8291162
  2.0524852  2.2758543  2.4992237  2.7225928  2.945962   3.169331
  3.3927002  3.6160693  3.8394384  4.0628076  4.2861767  4.5095463
  4.732915   4.9562845  5.179653   5.403023   5.6263914  5.849761
  6.0731297  6.2964993  6.519868   6.7432375  6.966606   7.1899757
  7.4133444  7.636714   7.8600826  8.083452   8.306822   8.53019
  8.753559   8.976929   9.200298   9.423667   9.647036   9.870405
 10.093775  10.317143  10.540512  10.763882  10.987251  11.21062
 11.433989  11.657358  11.880728  12.104097  12.327466  12.550835
 12.774204  12.997574  13.2209425 13.444311  13.667681  13.89105
 14.114419  14.337788  14.561157  14.784527  15.007895  15.231264
 15.454634  15.678003  15.901373  16.12474   16.34811   16.57148
 16.79485   17.018217  17.241587  17.464956  17.688326  17.911694
 18.135063  18.358433  18.581802  18.80517   19.02854   19.25191
 19.475279  19.698647  19.922016  20.145386  20.368755  20.592125
 20.815493  21.038862  21.262232  21.4856    21.70897   21.932339
 22.155708  22.379078  22.602446  22.825815 ]",0.22336912155151367
gpt_neox.layers.5.input_layernorm.weight,143000,"[  1.   1.  19. 149. 140.  70.  44.  18.  14.   7.   7.   3.   1.   3.
   3.   3.   2.   1.   0.   3.   0.   0.   2.   0.   6.   0.   1.   0.
   1.   1.   0.   0.   0.   0.   0.   0.   0.   3.   1.   0.   0.   1.
   0.   1.   1.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   1.]","[ 0.71347654  0.93730474  1.1611328   1.3849609   1.6087891   1.8326172
  2.0564451   2.2802734   2.5041018   2.7279296   2.951758    3.1755857
  3.399414    3.6232421   3.8470702   4.0708985   4.2947264   4.5185547
  4.742383    4.966211    5.1900387   5.413867    5.6376953   5.8615236
  6.0853515   6.3091793   6.5330076   6.756836    6.9806643   7.204492
  7.42832     7.6521482   7.8759766   8.099805    8.323633    8.547461
  8.771289    8.995117    9.218945    9.442774    9.666601    9.8904295
 10.114258   10.338085   10.561914   10.785742   11.00957    11.233398
 11.457226   11.681055   11.904882   12.128712   12.352539   12.576367
 12.800196   13.024023   13.247852   13.47168    13.695508   13.919336
 14.143164   14.366993   14.59082    14.814649   15.038477   15.262304
 15.486134   15.709961   15.933789   16.157618   16.381445   16.605274
 16.829102   17.052929   17.276758   17.500586   17.724415   17.948242
 18.17207    18.395899   18.619726   18.843555   19.067383   19.29121
 19.51504    19.738867   19.962696   20.186523   20.41035    20.63418
 20.858007   21.081837   21.305664   21.529491   21.75332    21.977148
 22.200977   22.424805   22.648632   22.872461  ]",0.22382813692092896
gpt_neox.layers.5.input_layernorm.bias,142000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  2.  0.  0.  4.  1.  2.  1.  3.  5.  0.  2.  4.  5.  4.  5.
 11. 19. 17. 25. 28. 40. 44. 50. 48. 45. 27. 24. 21. 20. 11.  7.  4.  4.
  1.  2.  2.  4.  0.  1.  3.  4.  1.  1.  0.  1.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-2.0316014  -1.9815234  -1.9314454  -1.8813672  -1.831289   -1.7812109
 -1.7311329  -1.6810547  -1.6309766  -1.5808984  -1.5308204  -1.4807422
 -1.4306641  -1.3805859  -1.3305079  -1.2804297  -1.2303516  -1.1802734
 -1.1301954  -1.0801172  -1.0300391  -0.979961   -0.9298829  -0.87980473
 -0.8297266  -0.7796484  -0.7295703  -0.67949224 -0.6294141  -0.579336
 -0.5292579  -0.47917974 -0.4291016  -0.37902343 -0.32894534 -0.27886724
 -0.22878909 -0.178711   -0.1286329  -0.07855475 -0.0284766   0.02160156
  0.07167971  0.12175775  0.17183578  0.22191393  0.2719921   0.32207024
  0.3721484   0.42222655  0.4723047   0.52238286  0.572461    0.62253916
  0.6726173   0.72269547  0.7727735   0.82285154  0.8729297   0.92300785
  0.973086    1.0231642   1.0732422   1.1233203   1.1733985   1.2234766
  1.2735547   1.3236328   1.373711    1.4237891   1.4738672   1.5239453
  1.5740235   1.6241016   1.6741797   1.7242578   1.774336    1.8244141
  1.8744922   1.9245703   1.9746485   2.0247266   2.0748048   2.1248827
  2.174961    2.225039    2.2751172   2.3251953   2.3752735   2.4253516
  2.4754295   2.525508    2.5755858   2.6256642   2.6757421   2.7258203
  2.7758985   2.8259764   2.8760548   2.9261327 ]",0.05007815361022949
gpt_neox.layers.5.input_layernorm.bias,143000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  2.  0.  0.  4.  1.  2.  1.  3.  5.  0.  2.  4.  4.  5.  5.
 11. 19. 17. 24. 28. 40. 43. 52. 46. 45. 29. 24. 20. 20. 12.  7.  4.  4.
  1.  2.  2.  4.  0.  1.  3.  4.  1.  1.  0.  1.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-2.0374024  -1.987207   -1.9370117  -1.8868165  -1.836621   -1.7864258
 -1.7362304  -1.6860352  -1.6358399  -1.5856445  -1.5354493  -1.4852538
 -1.4350586  -1.3848633  -1.3346679  -1.2844727  -1.2342772  -1.184082
 -1.1338867  -1.0836914  -1.0334961  -0.98330075 -0.9331054  -0.8829101
 -0.8327148  -0.7825195  -0.7323242  -0.68212885 -0.6319335  -0.58173823
 -0.53154296 -0.48134762 -0.43115228 -0.38095695 -0.33076167 -0.2805664
 -0.23037106 -0.18017572 -0.12998039 -0.07978511 -0.02958977  0.02060556
  0.07080078  0.12099612  0.17119145  0.22138679  0.27158213  0.32177746
  0.3719728   0.42216802  0.47236323  0.52255845  0.5727538   0.6229491
  0.67314446  0.7233398   0.77353513  0.82373047  0.8739257   0.924121
  0.97431636  1.0245116   1.074707    1.1249022   1.1750977   1.2252929
  1.2754881   1.3256836   1.3758788   1.4260743   1.4762695   1.5264647
  1.5766602   1.6268554   1.6770508   1.727246    1.7774413   1.8276367
  1.8778319   1.9280274   1.9782226   2.028418    2.0786133   2.1288085
  2.179004    2.2291992   2.2793946   2.3295898   2.379785    2.4299805
  2.4801757   2.5303712   2.5805664   2.6307616   2.680957    2.7311523
  2.7813478   2.831543    2.8817382   2.9319336 ]",0.05019521713256836
gpt_neox.layers.5.post_attention_layernorm.weight,142000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  3.  4.  4.  6.  6.  8. 13. 15. 18. 10. 17. 21. 27. 21.
 29. 20. 23. 23. 17. 18. 19. 27. 21. 15.  8. 11. 12. 10. 12.  6.  8.  0.
  6.  3.  3.  3.  3.  4.  3.  4.  1.  3.  3.  1.  2.  5.  0.  1.  0.  2.
  2.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.]","[0.97654057 0.991145   1.0057495  1.020354   1.0349585  1.0495629
 1.0641675  1.0787721  1.0933764  1.107981   1.1225855  1.1371899
 1.1517944  1.166399   1.1810033  1.1956079  1.2102125  1.2248168
 1.2394214  1.2540259  1.2686303  1.2832348  1.2978394  1.3124437
 1.3270483  1.3416529  1.3562573  1.3708618  1.3854663  1.4000709
 1.4146752  1.4292798  1.4438844  1.4584887  1.4730933  1.4876978
 1.5023022  1.5169067  1.5315113  1.5461156  1.5607202  1.5753248
 1.5899291  1.6045337  1.6191382  1.6337426  1.6483471  1.6629517
 1.677556   1.6921606  1.7067652  1.7213697  1.7359741  1.7505786
 1.7651832  1.7797875  1.7943921  1.8089967  1.823601   1.8382056
 1.8528101  1.8674145  1.882019   1.8966236  1.911228   1.9258325
 1.9404371  1.9550414  1.969646   1.9842505  1.9988549  2.0134594
 2.028064   2.0426683  2.057273   2.0718775  2.086482   2.1010864
 2.115691   2.1302953  2.1448998  2.1595044  2.174109   2.1887133
 2.2033179  2.2179222  2.2325268  2.2471313  2.261736   2.2763405
 2.2909448  2.3055494  2.3201537  2.3347583  2.3493629  2.3639674
 2.3785717  2.3931763  2.4077806  2.4223852 ]",0.014604508876800537
gpt_neox.layers.5.post_attention_layernorm.weight,143000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  3.  3.  5.  5.  7.  7. 12. 16. 17. 12. 16. 22. 25. 23.
 29. 20. 20. 24. 18. 19. 19. 25. 23. 10. 13. 11. 12.  9. 11.  7.  7.  2.
  6.  3.  3.  3.  3.  4.  3.  4.  1.  3.  3.  1.  2.  5.  0.  1.  0.  2.
  2.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.]","[0.977522   0.99213624 1.0067505  1.0213647  1.035979   1.0505933
 1.0652075  1.0798218  1.094436   1.1090503  1.1236646  1.1382787
 1.1528931  1.1675074  1.1821215  1.1967359  1.2113501  1.2259643
 1.2405787  1.2551929  1.2698071  1.2844214  1.2990357  1.3136499
 1.3282642  1.3428783  1.3574927  1.3721069  1.3867211  1.4013355
 1.4159497  1.4305639  1.4451783  1.4597925  1.4744067  1.4890211
 1.5036353  1.5182495  1.5328637  1.547478   1.5620923  1.5767065
 1.5913208  1.6059351  1.6205493  1.6351635  1.6497779  1.6643921
 1.6790063  1.6936207  1.7082348  1.7228491  1.7374634  1.7520776
 1.7666919  1.7813061  1.7959204  1.8105347  1.8251489  1.8397632
 1.8543775  1.8689917  1.883606   1.8982202  1.9128344  1.9274487
 1.942063   1.9566772  1.9712915  1.9859058  2.00052    2.0151343
 2.0297484  2.0443628  2.0589771  2.0735912  2.0882056  2.10282
 2.117434   2.1320481  2.1466627  2.1612768  2.175891   2.1905055
 2.2051196  2.2197337  2.2343483  2.2489624  2.2635765  2.278191
 2.2928052  2.3074193  2.322034   2.336648   2.351262   2.3658764
 2.3804908  2.395105   2.4097192  2.4243336 ]",0.014614284038543701
gpt_neox.layers.5.post_attention_layernorm.bias,142000,"[ 1.  0.  0.  0.  1.  0.  0.  1.  0.  1.  3.  1.  3.  1.  0.  1.  2.  6.
  1.  2.  2.  1.  1.  4.  8.  1.  8.  5.  2.  2.  6.  4.  8.  7.  5. 11.
  9.  5.  8.  6.  4. 10.  8.  6.  9. 13. 14.  8. 14. 10. 10. 11. 13.  9.
  9. 10.  8. 20. 10. 15. 18. 13.  7. 16. 10. 15. 10. 13.  4. 10.  3.  4.
  6.  4.  5.  5.  5.  2.  3.  2.  2.  1.  2.  2.  2.  0.  3.  3.  1.  0.
  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.]","[-0.66738033 -0.65253174 -0.63768315 -0.62283444 -0.60798585 -0.5931372
 -0.57828856 -0.56343997 -0.5485913  -0.53374267 -0.5188941  -0.5040454
 -0.48919678 -0.47434816 -0.4594995  -0.4446509  -0.42980224 -0.41495362
 -0.400105   -0.38525635 -0.3704077  -0.35555908 -0.34071046 -0.3258618
 -0.3110132  -0.29616457 -0.28131592 -0.26646727 -0.25161865 -0.23677002
 -0.22192138 -0.20707275 -0.19222413 -0.17737551 -0.16252688 -0.14767823
 -0.13282958 -0.11798096 -0.10313234 -0.08828369 -0.07343507 -0.05858645
 -0.0437378  -0.02888915 -0.01404053  0.00080809  0.01565674  0.03050536
  0.04535398  0.06020263  0.07505128  0.08989993  0.10474855  0.11959717
  0.13444582  0.14929444  0.16414306  0.1789917   0.19384035  0.20868897
  0.2235376   0.23838624  0.25323486  0.26808348  0.28293213  0.29778078
  0.3126294   0.32747805  0.34232664  0.3571753   0.37202394  0.38687256
  0.40172118  0.41656983  0.43141848  0.4462671   0.46111572  0.47596437
  0.490813    0.5056616   0.52051026  0.5353589   0.5502075   0.56505615
  0.5799048   0.5947534   0.6096021   0.6244507   0.63929933  0.654148
  0.6689966   0.6838452   0.6986939   0.71354246  0.7283911   0.74323976
  0.75808835  0.77293706  0.78778565  0.80263424]",0.014848649501800537
gpt_neox.layers.5.post_attention_layernorm.bias,143000,"[ 1.  0.  0.  0.  1.  0.  0.  1.  0.  1.  3.  1.  3.  1.  0.  1.  1.  7.
  1.  2.  2.  1.  1.  4.  8.  0.  9.  5.  2.  2.  6.  4.  8.  7.  5. 11.
  9.  5.  7.  7.  4. 10.  8.  6.  9. 12. 15.  8. 13. 11. 10. 11. 13.  8.
 10.  9.  9. 19. 11. 15. 16. 15.  7. 17.  9. 15. 10. 13.  4. 10.  3.  4.
  6.  4.  5.  5.  5.  2.  3.  2.  2.  1.  2.  2.  2.  0.  3.  3.  1.  1.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.]","[-0.66786134 -0.6529981  -0.6381348  -0.62327147 -0.6084082  -0.59354496
 -0.57868165 -0.56381834 -0.5489551  -0.53409183 -0.5192285  -0.5043652
 -0.48950195 -0.47463867 -0.4597754  -0.4449121  -0.43004882 -0.41518557
 -0.40032226 -0.385459   -0.3705957  -0.35573244 -0.34086913 -0.32600588
 -0.31114256 -0.2962793  -0.281416   -0.26655275 -0.25168943 -0.23682617
 -0.22196288 -0.2070996  -0.19223632 -0.17737305 -0.16250977 -0.14764649
 -0.1327832  -0.11791992 -0.10305664 -0.08819336 -0.07333007 -0.05846679
 -0.04360351 -0.02874023 -0.01387694  0.00098634  0.01584962  0.0307129
  0.04557618  0.06043947  0.07530272  0.090166    0.10502928  0.11989257
  0.13475585  0.14961913  0.16448241  0.1793457   0.19420898  0.20907226
  0.22393554  0.23879883  0.2536621   0.2685254   0.28338867  0.29825196
  0.31311524  0.3279785   0.3428418   0.35770506  0.37256837  0.38743162
  0.40229493  0.4171582   0.4320215   0.44688475  0.46174806  0.47661132
  0.49147463  0.5063379   0.52120113  0.5360645   0.55092776  0.565791
  0.58065426  0.5955176   0.6103809   0.62524414  0.6401074   0.6549707
  0.669834    0.6846973   0.6995605   0.71442384  0.72928715  0.7441504
  0.75901365  0.77387697  0.7887403   0.80360353]",0.014863252639770508
gpt_neox.layers.5.attention.query_key_value.weight,142000,"[1.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 2.00000e+00 2.00000e+00 6.00000e+00 2.00000e+00 3.00000e+00
 4.00000e+00 8.00000e+00 3.00000e+00 7.00000e+00 7.00000e+00 1.50000e+01
 2.20000e+01 2.40000e+01 3.20000e+01 2.30000e+01 3.90000e+01 4.80000e+01
 6.90000e+01 7.70000e+01 1.04000e+02 1.13000e+02 1.46000e+02 1.96000e+02
 2.23000e+02 3.06000e+02 3.72000e+02 5.28000e+02 6.89000e+02 8.21000e+02
 1.12400e+03 1.40200e+03 1.75400e+03 2.25600e+03 2.90700e+03 3.62400e+03
 4.48500e+03 5.54500e+03 7.11000e+03 8.75300e+03 1.12420e+04 1.46310e+04
 2.02300e+04 3.58630e+04 1.74224e+05 3.28456e+05 5.94680e+04 2.41490e+04
 1.64890e+04 1.22880e+04 9.42500e+03 7.50500e+03 6.13600e+03 4.89500e+03
 3.91600e+03 3.17600e+03 2.45300e+03 2.00600e+03 1.50900e+03 1.20400e+03
 9.37000e+02 7.66000e+02 5.61000e+02 4.40000e+02 3.22000e+02 2.74000e+02
 2.17000e+02 1.51000e+02 1.23000e+02 1.02000e+02 8.40000e+01 5.70000e+01
 6.00000e+01 4.10000e+01 3.80000e+01 1.70000e+01 1.60000e+01 2.30000e+01
 1.60000e+01 1.40000e+01 1.10000e+01 8.00000e+00 5.00000e+00 6.00000e+00
 2.00000e+00 3.00000e+00 1.00000e+00 2.00000e+00 5.00000e+00 4.00000e+00
 2.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00]","[-1.988208   -1.9489989  -1.90979    -1.8705812  -1.831372   -1.7921631
 -1.752954   -1.7137451  -1.6745362  -1.6353271  -1.5961182  -1.5569091
 -1.5177002  -1.4784912  -1.4392822  -1.4000733  -1.3608642  -1.3216553
 -1.2824463  -1.2432373  -1.2040284  -1.1648192  -1.1256104  -1.0864013
 -1.0471923  -1.0079834  -0.9687744  -0.92956537 -0.89035636 -0.8511474
 -0.81193846 -0.77272946 -0.73352045 -0.69431144 -0.6551025  -0.61589354
 -0.57668453 -0.5374755  -0.49826652 -0.45905757 -0.41984862 -0.3806396
 -0.3414306  -0.3022216  -0.2630126  -0.22380364 -0.18459469 -0.14538568
 -0.10617667 -0.06696779 -0.0277589   0.01145011  0.05065912  0.08986813
  0.12907708  0.16828603  0.20749503  0.24670404  0.28591305  0.32512206
  0.364331    0.40353996  0.44274896  0.48195797  0.521167    0.5603759
  0.5995849   0.6387939   0.6780029   0.7172119   0.75642085  0.7956298
  0.8348388   0.8740478   0.91325676  0.9524658   0.9916748   1.0308838
  1.0700927   1.1093018   1.1485107   1.1877197   1.2269287   1.2661376
  1.3053467   1.3445556   1.3837646   1.4229736   1.4621825   1.5013916
  1.5406005   1.5798097   1.6190186   1.6582274   1.6974366   1.7366455
  1.7758546   1.8150635   1.8542724   1.8934815 ]",0.03920900821685791
gpt_neox.layers.5.attention.query_key_value.weight,143000,"[1.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 2.0000e+00 2.0000e+00 5.0000e+00 3.0000e+00 3.0000e+00
 4.0000e+00 6.0000e+00 5.0000e+00 7.0000e+00 7.0000e+00 1.6000e+01
 2.0000e+01 2.6000e+01 3.0000e+01 2.4000e+01 3.4000e+01 5.2000e+01
 6.5000e+01 7.9000e+01 1.0400e+02 1.0600e+02 1.5100e+02 1.9300e+02
 2.2400e+02 2.9800e+02 3.6400e+02 5.3200e+02 6.7600e+02 8.2500e+02
 1.0840e+03 1.3760e+03 1.7430e+03 2.2690e+03 2.7980e+03 3.6030e+03
 4.4560e+03 5.4500e+03 6.9810e+03 8.6640e+03 1.1061e+04 1.4372e+04
 1.9705e+04 3.3779e+04 1.5368e+05 3.4423e+05 6.5720e+04 2.4892e+04
 1.6922e+04 1.2462e+04 9.5980e+03 7.6070e+03 6.2780e+03 4.9100e+03
 4.0080e+03 3.2010e+03 2.5150e+03 2.0290e+03 1.5310e+03 1.2490e+03
 9.5800e+02 7.7100e+02 5.7400e+02 4.4100e+02 3.3400e+02 2.7700e+02
 2.2300e+02 1.5900e+02 1.2300e+02 1.0500e+02 8.4000e+01 6.3000e+01
 5.6000e+01 4.4000e+01 3.6000e+01 1.9000e+01 1.8000e+01 2.3000e+01
 1.4000e+01 1.7000e+01 1.0000e+01 7.0000e+00 6.0000e+00 6.0000e+00
 3.0000e+00 3.0000e+00 1.0000e+00 2.0000e+00 5.0000e+00 4.0000e+00
 2.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00]","[-1.9862988  -1.9471776  -1.9080566  -1.8689356  -1.8298144  -1.7906933
 -1.7515723  -1.7124512  -1.6733301  -1.6342089  -1.5950879  -1.5559669
 -1.5168457  -1.4777246  -1.4386034  -1.3994825  -1.3603613  -1.3212402
 -1.282119   -1.2429981  -1.203877   -1.1647558  -1.1256347  -1.0865136
 -1.0473926  -1.0082715  -0.96915036 -0.9300293  -0.8909082  -0.8517871
 -0.812666   -0.7735449  -0.73442376 -0.69530267 -0.6561816  -0.6170605
 -0.5779394  -0.5388183  -0.4996972  -0.46057612 -0.42145503 -0.38233393
 -0.34321284 -0.30409175 -0.26497066 -0.22584957 -0.18672848 -0.14760733
 -0.10848624 -0.06936526 -0.03024423  0.00887686  0.04799795  0.0871191
  0.1262402   0.16536129  0.20448238  0.24360347  0.28272456  0.32184565
  0.36096674  0.40008783  0.43920892  0.47833002  0.5174511   0.5565722
  0.5956933   0.6348144   0.67393553  0.7130566   0.7521777   0.7912988
  0.8304199   0.869541    0.9086621   0.9477831   0.98690426  1.0260253
  1.0651464   1.1042676   1.1433887   1.1825097   1.2216308   1.260752
  1.2998731   1.338994    1.3781152   1.4172363   1.4563575   1.4954785
  1.5345995   1.5737207   1.6128418   1.6519629   1.6910839   1.730205
  1.7693262   1.8084472   1.8475683   1.8866894 ]",0.039121150970458984
gpt_neox.layers.5.attention.query_key_value.bias,142000,"[  7.  17.  34.  17.  24.  10.  10.  17.  14.   8.   6.   9.   6.   2.
   1.   1.   3.   2.   3.   1.   2.   2.   1.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   2.   2.   2.   4.  44. 327. 714.  47.   4.   0.   0.   0.
   0.   0.   2.   2.   2.   0.   1.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   1.   2.   0.   2.   1.   1.   3.   1.   2.
   2.   0.   3.   2.   9.   7.  10.   8.   7.  14.  16.  18.  21.  24.
  19.  10.]","[-61.844532  -60.596092  -59.347656  -58.09922   -56.85078   -55.602345
 -54.353905  -53.10547   -51.857033  -50.608593  -49.360157  -48.111717
 -46.86328   -45.61484   -44.366405  -43.11797   -41.86953   -40.621094
 -39.372654  -38.124218  -36.875782  -35.627342  -34.378906  -33.130466
 -31.88203   -30.633593  -29.385155  -28.136719  -26.88828   -25.639843
 -24.391405  -23.142967  -21.894531  -20.646093  -19.397655  -18.149218
 -16.90078   -15.652344  -14.403906  -13.155468  -11.90703   -10.658592
  -9.410156   -8.161718   -6.9132805  -5.6648426  -4.4164047  -3.1679668
  -1.919529   -0.671093    0.577343    1.825779    3.0742168   4.3226547
   5.5710926   6.8195305   8.067968    9.316406   10.564842   11.81328
  13.061718   14.310156   15.558594   16.80703    18.055468   19.303905
  20.552343   21.800781   23.049217   24.297655   25.546093   26.79453
  28.042969   29.291405   30.539843   31.78828    33.036716   34.285156
  35.533592   36.782032   38.030468   39.278904   40.527344   41.77578
  43.02422    44.272655   45.52109    46.76953    48.017967   49.266407
  50.514843   51.763283   53.01172    54.260155   55.508595   56.75703
  58.00547    59.253906   60.502342   61.750782 ]",1.2484359741210938
gpt_neox.layers.5.attention.query_key_value.bias,143000,"[  7.  17.  34.  17.  23.  11.  10.  17.  14.   8.   6.   9.   6.   2.
   1.   1.   3.   2.   3.   1.   2.   2.   1.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   2.   2.   2.   3.  45. 287. 753.  48.   4.   0.   0.   0.
   0.   0.   2.   2.   2.   0.   1.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   1.   2.   0.   2.   1.   1.   3.   1.   2.
   2.   0.   2.   3.   9.   5.  12.   8.   7.  14.  16.  18.  21.  24.
  19.  10.]","[-61.906563  -60.65719   -59.407814  -58.15844   -56.90906   -55.659687
 -54.410313  -53.16094   -51.91156   -50.662186  -49.41281   -48.163437
 -46.914062  -45.66469   -44.415314  -43.16594   -41.916565  -40.66719
 -39.417812  -38.168438  -36.91906   -35.669685  -34.42031   -33.170937
 -31.921562  -30.672188  -29.422813  -28.173439  -26.924063  -25.674686
 -24.425312  -23.175938  -21.926563  -20.677189  -19.427814  -18.178438
 -16.929062  -15.6796875 -14.430313  -13.180939  -11.931564  -10.682188
  -9.432812   -8.183437   -6.934063   -5.6846886  -4.435314   -3.185938
  -1.9365616  -0.6871872   0.5621872   1.8115616   3.060938    4.310314
   5.5596886   6.809063    8.058437    9.307812   10.557188   11.806564
  13.055939   14.305313   15.5546875  16.804062   18.053438   19.302814
  20.552189   21.801563   23.050938   24.300312   25.549686   26.799063
  28.048439   29.297813   30.547188   31.796562   33.045937   34.29531
  35.544685   36.79406    38.043438   39.292812   40.54219    41.791565
  43.04094    44.290314   45.53969    46.789062   48.038437   49.28781
  50.537186   51.78656    53.03594    54.285313   55.534687   56.78406
  58.03344    59.282814   60.53219    61.781563 ]",1.2493743896484375
