parameter,step,counts,bin_centers,bin_width
gpt_neox.layers.3.attention.dense.weight,142000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 2.0000e+00
 4.0000e+00 5.0000e+00 1.3000e+01 1.6000e+01 2.4000e+01 3.5000e+01
 7.3000e+01 6.8000e+01 1.2600e+02 2.1700e+02 3.6900e+02 6.1300e+02
 9.6900e+02 1.4770e+03 2.2990e+03 3.6870e+03 5.6320e+03 7.8150e+03
 1.1188e+04 1.4782e+04 1.8727e+04 2.2474e+04 2.5078e+04 2.5994e+04
 2.5614e+04 2.2765e+04 1.9565e+04 1.5632e+04 1.1860e+04 8.4200e+03
 5.6910e+03 3.9120e+03 2.6020e+03 1.6180e+03 1.0420e+03 6.2500e+02
 3.9600e+02 2.8000e+02 1.3600e+02 9.6000e+01 6.1000e+01 5.2000e+01
 2.2000e+01 1.3000e+01 1.3000e+01 5.0000e+00 4.0000e+00 4.0000e+00
 4.0000e+00 5.0000e+00 1.0000e+00 2.0000e+00 3.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 3.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.33361572 -0.32653075 -0.3194458  -0.31236082 -0.3052759  -0.29819092
 -0.29110596 -0.284021   -0.27693605 -0.2698511  -0.26276612 -0.25568116
 -0.24859619 -0.24151123 -0.23442626 -0.2273413  -0.22025636 -0.2131714
 -0.20608643 -0.19900146 -0.1919165  -0.18483154 -0.17774658 -0.17066163
 -0.16357666 -0.1564917  -0.14940673 -0.14232177 -0.13523681 -0.12815185
 -0.12106689 -0.11398193 -0.10689697 -0.09981201 -0.09272705 -0.08564209
 -0.07855713 -0.07147217 -0.0643872  -0.05730224 -0.05021727 -0.04313232
 -0.03604737 -0.0289624  -0.02187744 -0.01479247 -0.00770751 -0.00062256
  0.0064624   0.01354736  0.02063233  0.02771729  0.03480224  0.04188719
  0.04897216  0.05605713  0.06314209  0.07022706  0.07731201  0.08439696
  0.09148192  0.09856689  0.10565186  0.11273682  0.11982178  0.12690674
  0.13399169  0.14107665  0.14816162  0.15524659  0.16233154  0.1694165
  0.17650145  0.18358642  0.19067138  0.19775635  0.20484132  0.21192627
  0.21901123  0.22609618  0.23318115  0.24026611  0.24735108  0.25443602
  0.26152098  0.26860595  0.2756909   0.28277588  0.28986084  0.2969458
  0.30403078  0.31111574  0.31820068  0.32528564  0.3323706   0.33945557
  0.3465405   0.35362548  0.36071044  0.3677954 ]",0.007084965705871582
gpt_neox.layers.3.attention.dense.weight,143000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 2.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.0000e+00
 3.0000e+00 9.0000e+00 8.0000e+00 1.9000e+01 2.6000e+01 4.3000e+01
 6.9000e+01 7.3000e+01 1.3600e+02 2.4600e+02 3.9500e+02 6.2700e+02
 1.0620e+03 1.5450e+03 2.4420e+03 3.9720e+03 5.8810e+03 8.3120e+03
 1.1698e+04 1.5401e+04 1.9391e+04 2.3056e+04 2.5259e+04 2.6237e+04
 2.5274e+04 2.2399e+04 1.8919e+04 1.5143e+04 1.1191e+04 7.8340e+03
 5.3540e+03 3.6850e+03 2.3670e+03 1.5090e+03 9.4100e+02 6.0000e+02
 3.5600e+02 2.5500e+02 1.2700e+02 8.5000e+01 5.5000e+01 4.9000e+01
 2.2000e+01 1.4000e+01 1.0000e+01 5.0000e+00 2.0000e+00 6.0000e+00
 4.0000e+00 3.0000e+00 2.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00
 0.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.33191285 -0.3248401  -0.31776732 -0.31069458 -0.30362183 -0.29654908
 -0.28947634 -0.28240356 -0.2753308  -0.26825806 -0.26118532 -0.25411254
 -0.2470398  -0.23996705 -0.2328943  -0.22582152 -0.21874878 -0.21167603
 -0.20460328 -0.19753052 -0.19045776 -0.18338501 -0.17631227 -0.1692395
 -0.16216674 -0.155094   -0.14802125 -0.14094849 -0.13387573 -0.12680298
 -0.11973023 -0.11265747 -0.10558473 -0.09851197 -0.09143922 -0.08436647
 -0.07729371 -0.07022095 -0.0631482  -0.05607545 -0.04900269 -0.04192993
 -0.03485718 -0.02778444 -0.02071168 -0.01363891 -0.00656617  0.00050658
  0.00757933  0.01465209  0.02172486  0.02879763  0.03587037  0.04294312
  0.05001587  0.05708863  0.06416139  0.07123414  0.07830688  0.08537965
  0.09245241  0.09952515  0.1065979   0.11367066  0.12074342  0.12781617
  0.13488892  0.14196168  0.14903443  0.15610719  0.16317993  0.17025268
  0.17732544  0.1843982   0.19147095  0.1985437   0.20561646  0.21268922
  0.21976197  0.22683471  0.23390748  0.24098024  0.24805298  0.25512573
  0.26219848  0.26927125  0.276344    0.28341675  0.2904895   0.29756227
  0.30463502  0.31170776  0.3187805   0.3258533   0.33292603  0.33999878
  0.34707153  0.35414428  0.36121705  0.3682898 ]",0.007072746753692627
gpt_neox.layers.3.attention.dense.bias,142000,"[ 1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  1.  2.  1.  2.  5.  6. 10. 25. 36. 49. 85. 82.
 84. 50. 33. 22.  9.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.6199609  -0.60207033 -0.58417964 -0.56628907 -0.54839844 -0.5305078
 -0.51261723 -0.49472657 -0.47683594 -0.4589453  -0.4410547  -0.42316407
 -0.40527344 -0.3873828  -0.3694922  -0.35160157 -0.33371094 -0.3158203
 -0.2979297  -0.28003907 -0.26214844 -0.24425782 -0.2263672  -0.20847657
 -0.19058594 -0.17269531 -0.15480469 -0.13691409 -0.11902347 -0.10113284
 -0.08324221 -0.06535158 -0.04746094 -0.02957031 -0.01167968  0.00621095
  0.02410156  0.04199216  0.05988279  0.07777342  0.09566405  0.11355469
  0.13144532  0.14933592  0.16722652  0.18511716  0.20300779  0.22089842
  0.23878905  0.25667968  0.27457032  0.29246095  0.31035158  0.3282422
  0.34613284  0.36402348  0.38191408  0.39980468  0.4176953   0.43558595
  0.45347658  0.4713672   0.48925784  0.50714844  0.5250391   0.54292965
  0.56082034  0.5787109   0.5966016   0.6144922   0.63238287  0.65027344
  0.6681641   0.6860547   0.7039453   0.721836    0.73972654  0.75761724
  0.7755078   0.79339844  0.8112891   0.8291797   0.84707034  0.8649609
  0.8828516   0.9007422   0.9186328   0.93652344  0.95441407  0.9723047
  0.9901953   1.008086    1.0259765   1.0438671   1.0617578   1.0796485
  1.0975391   1.1154296   1.1333203   1.151211  ]",0.017890632152557373
gpt_neox.layers.3.attention.dense.bias,143000,"[ 1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  1.  2.  1.  2.  5.  6.  9. 23. 36. 50. 79. 84.
 87. 52. 31. 25.  9.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.6204566  -0.60258055 -0.58470464 -0.5668286  -0.54895264 -0.53107667
 -0.51320064 -0.4953247  -0.47744873 -0.45957276 -0.44169676 -0.4238208
 -0.40594482 -0.38806885 -0.37019286 -0.3523169  -0.33444092 -0.31656495
 -0.29868895 -0.28081298 -0.262937   -0.24506103 -0.22718504 -0.20930907
 -0.1914331  -0.17355713 -0.15568115 -0.13780515 -0.11992916 -0.1020532
 -0.08417723 -0.06630126 -0.04842529 -0.03054932 -0.01267335  0.00520262
  0.02307862  0.04095462  0.05883059  0.07670656  0.09458253  0.1124585
  0.13033447  0.14821047  0.16608647  0.18396243  0.2018384   0.21971437
  0.23759034  0.2554663   0.27334228  0.29121825  0.30909422  0.3269702
  0.34484616  0.36272213  0.38059813  0.39847413  0.4163501   0.43422607
  0.45210204  0.469978    0.48785397  0.50573     0.52360594  0.541482
  0.5593579   0.5772339   0.5951098   0.61298585  0.63086176  0.6487378
  0.66661376  0.6844897   0.70236576  0.72024167  0.7381177   0.7559936
  0.77386963  0.7917456   0.8096216   0.82749754  0.8453735   0.86324954
  0.88112545  0.8990015   0.91687745  0.9347534   0.9526294   0.97050536
  0.9883814   1.0062573   1.0241333   1.0420094   1.0598853   1.0777612
  1.0956372   1.1135132   1.1313891   1.149265  ]",0.017875969409942627
gpt_neox.layers.3.mlp.dense_h_to_4h.weight,142000,"[1.0000e+00 1.0000e+00 2.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00 1.0000e+00 5.0000e+00 7.0000e+00 1.0000e+01
 2.0000e+00 1.9000e+01 2.0000e+01 3.5000e+01 4.0000e+01 6.6000e+01
 1.0400e+02 1.2400e+02 1.6000e+02 2.5600e+02 3.6300e+02 5.2300e+02
 6.9000e+02 9.6800e+02 1.3720e+03 1.7600e+03 2.5090e+03 3.3880e+03
 4.5400e+03 5.7660e+03 7.7280e+03 1.0080e+04 1.2929e+04 1.5862e+04
 1.9964e+04 2.4496e+04 2.9553e+04 3.4418e+04 4.0288e+04 4.5240e+04
 5.0514e+04 5.5176e+04 5.8827e+04 6.0968e+04 6.2055e+04 6.0793e+04
 5.9117e+04 5.5978e+04 5.1998e+04 4.6363e+04 4.1137e+04 3.5174e+04
 3.0094e+04 2.5393e+04 2.0619e+04 1.6566e+04 1.3174e+04 1.0356e+04
 7.7670e+03 6.0860e+03 4.5750e+03 3.3740e+03 2.5110e+03 1.8790e+03
 1.4060e+03 9.3900e+02 7.4500e+02 5.0500e+02 3.9600e+02 2.4700e+02
 1.5800e+02 1.0900e+02 1.0000e+02 6.0000e+01 3.7000e+01 2.6000e+01
 2.2000e+01 1.0000e+01 7.0000e+00 7.0000e+00 5.0000e+00 4.0000e+00
 3.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-1.96958005e-01 -1.92680657e-01 -1.88403323e-01 -1.84125975e-01
 -1.79848641e-01 -1.75571293e-01 -1.71293944e-01 -1.67016596e-01
 -1.62739247e-01 -1.58461913e-01 -1.54184580e-01 -1.49907231e-01
 -1.45629883e-01 -1.41352534e-01 -1.37075186e-01 -1.32797837e-01
 -1.28520519e-01 -1.24243170e-01 -1.19965822e-01 -1.15688473e-01
 -1.11411124e-01 -1.07133791e-01 -1.02856442e-01 -9.85790938e-02
 -9.43017602e-02 -9.00244117e-02 -8.57470632e-02 -8.14697295e-02
 -7.71923810e-02 -7.29150325e-02 -6.86376914e-02 -6.43603504e-02
 -6.00830019e-02 -5.58056608e-02 -5.15283197e-02 -4.72509712e-02
 -4.29736301e-02 -3.86962891e-02 -3.44189405e-02 -3.01415920e-02
 -2.58642510e-02 -2.15869099e-02 -1.73095614e-02 -1.30322203e-02
 -8.75487924e-03 -4.47753072e-03 -2.00189650e-04  4.07715142e-03
  8.35449994e-03  1.26318410e-02  1.69091746e-02  2.11865157e-02
  2.54638642e-02  2.97412053e-02  3.40185463e-02  3.82958949e-02
  4.25732359e-02  4.68505770e-02  5.11279255e-02  5.54052666e-02
  5.96826077e-02  6.39599562e-02  6.82373047e-02  7.25146458e-02
  7.67919868e-02  8.10693353e-02  8.53466764e-02  8.96240175e-02
  9.39013660e-02  9.81787071e-02  1.02456048e-01  1.06733397e-01
  1.11010745e-01  1.15288079e-01  1.19565427e-01  1.23842776e-01
  1.28120124e-01  1.32397458e-01  1.36674792e-01  1.40952140e-01
  1.45229489e-01  1.49506837e-01  1.53784186e-01  1.58061534e-01
  1.62338853e-01  1.66616201e-01  1.70893550e-01  1.75170898e-01
  1.79448247e-01  1.83725595e-01  1.88002929e-01  1.92280263e-01
  1.96557611e-01  2.00834960e-01  2.05112308e-01  2.09389657e-01
  2.13666990e-01  2.17944339e-01  2.22221673e-01  2.26499021e-01]",0.004277348518371582
gpt_neox.layers.3.mlp.dense_h_to_4h.weight,143000,"[1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 2.0000e+00 5.0000e+00 6.0000e+00
 9.0000e+00 7.0000e+00 1.6000e+01 1.9000e+01 3.6000e+01 5.8000e+01
 5.0000e+01 1.0900e+02 1.1900e+02 1.7600e+02 2.6900e+02 3.7800e+02
 5.6700e+02 7.2600e+02 1.0390e+03 1.4360e+03 1.9330e+03 2.6390e+03
 3.6560e+03 4.7900e+03 6.2070e+03 8.3170e+03 1.0797e+04 1.3692e+04
 1.6880e+04 2.1276e+04 2.5940e+04 3.1202e+04 3.6406e+04 4.1808e+04
 4.7082e+04 5.2488e+04 5.7046e+04 5.9967e+04 6.2260e+04 6.2002e+04
 6.1033e+04 5.8396e+04 5.5226e+04 5.0252e+04 4.5031e+04 3.9181e+04
 3.3273e+04 2.8640e+04 2.3497e+04 1.8806e+04 1.5336e+04 1.2008e+04
 9.1630e+03 7.0620e+03 5.3610e+03 4.0840e+03 2.9350e+03 2.2150e+03
 1.6450e+03 1.1470e+03 8.1000e+02 6.2200e+02 4.6600e+02 3.0500e+02
 2.0400e+02 1.2700e+02 1.0400e+02 7.8000e+01 4.4000e+01 3.2000e+01
 2.4000e+01 1.5000e+01 1.0000e+01 5.0000e+00 6.0000e+00 4.0000e+00
 3.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.20061156 -0.19631714 -0.19202271 -0.18772827 -0.18343383 -0.1791394
 -0.17484498 -0.17055054 -0.1662561  -0.16196167 -0.15766723 -0.1533728
 -0.14907837 -0.14478394 -0.1404895  -0.13619506 -0.13190064 -0.1276062
 -0.12331177 -0.11901733 -0.1147229  -0.11042847 -0.10613403 -0.1018396
 -0.09754516 -0.09325074 -0.0889563  -0.08466186 -0.08036743 -0.07607299
 -0.07177857 -0.06748413 -0.06318969 -0.05889526 -0.05460083 -0.05030639
 -0.04601196 -0.04171753 -0.0374231  -0.03312866 -0.02883423 -0.02453979
 -0.02024536 -0.01595093 -0.01165649 -0.00736206 -0.00306763  0.00122681
  0.00552125  0.00981568  0.0141101   0.01840454  0.02269898  0.02699341
  0.03128784  0.03558227  0.03987671  0.04417114  0.04846557  0.05276001
  0.05705445  0.06134888  0.06564331  0.06993774  0.07423218  0.07852661
  0.08282104  0.08711547  0.09140991  0.09570435  0.09999877  0.10429321
  0.10858764  0.11288208  0.11717652  0.12147094  0.12576538  0.13005981
  0.13435425  0.13864869  0.14294311  0.14723755  0.15153198  0.15582642
  0.16012084  0.16441528  0.16870973  0.17300415  0.17729858  0.18159302
  0.18588746  0.19018188  0.19447632  0.19877076  0.20306519  0.20735961
  0.21165405  0.21594849  0.22024292  0.22453734]",0.004294440150260925
gpt_neox.layers.3.mlp.dense_h_to_4h.bias,142000,"[  2.   1.   0.   0.   0.   0.   2.   0.   1.   0.   0.   1.   1.   1.
   1.   1.   3.   0.   0.   2.   0.   2.   3.   3.   6.   3.   3.   2.
   2.   6.   3.   6.   5.   5.   4.   7.   6.   9.   5.  10.   8.  15.
  11.  18.  15.  19.  22.  31.  37.  27.  41.  42.  43.  56.  71.  61.
  79.  91.  88. 105. 107. 100. 113. 105.  85.  95.  90.  57.  45.  37.
  23.  34.  16.  13.  18.  13.   9.   9.   9.   6.   7.   7.   6.   5.
   5.   5.   7.   5.   4.   3.   3.   5.   6.   3.   3.   1.   0.   1.
   0.   2.]","[-0.9013855  -0.88775027 -0.874115   -0.8604797  -0.8468445  -0.8332092
 -0.819574   -0.8059387  -0.79230344 -0.7786682  -0.76503295 -0.7513977
 -0.73776245 -0.7241272  -0.71049196 -0.6968567  -0.68322146 -0.6695862
 -0.6559509  -0.6423157  -0.6286804  -0.6150452  -0.6014099  -0.5877747
 -0.5741394  -0.56050414 -0.5468689  -0.53323364 -0.5195984  -0.50596315
 -0.49232787 -0.47869265 -0.46505737 -0.45142215 -0.43778688 -0.4241516
 -0.41051638 -0.3968811  -0.38324586 -0.3696106  -0.35597536 -0.3423401
 -0.32870483 -0.3150696  -0.30143434 -0.2877991  -0.27416384 -0.2605286
 -0.24689335 -0.23325807 -0.21962279 -0.20598751 -0.19235227 -0.17871702
 -0.16508177 -0.15144652 -0.13781127 -0.12417603 -0.11054075 -0.0969055
 -0.08327025 -0.069635   -0.05599976 -0.04236449 -0.02872925 -0.01509398
 -0.00145872  0.01217653  0.02581178  0.03944702  0.05308229  0.06671755
  0.0803528   0.09398805  0.10762329  0.12125856  0.13489382  0.14852907
  0.16216432  0.17579956  0.18943481  0.20307007  0.21670532  0.23034059
  0.24397583  0.2576111   0.27124634  0.2848816   0.29851687  0.3121521
  0.32578737  0.33942258  0.35305786  0.36669314  0.38032836  0.39396363
  0.40759885  0.42123413  0.4348694   0.44850463]",0.01363527774810791
gpt_neox.layers.3.mlp.dense_h_to_4h.bias,143000,"[  2.   1.   0.   0.   0.   0.   2.   1.   0.   0.   0.   1.   1.   1.
   1.   1.   3.   0.   0.   2.   0.   2.   2.   4.   6.   3.   3.   2.
   2.   6.   4.   5.   5.   6.   3.   7.   9.   6.   5.   9.   9.  15.
  11.  19.  15.  18.  22.  31.  39.  25.  41.  42.  46.  53.  70.  60.
  81.  92.  88. 105. 106.  97. 114. 108.  85.  92.  93.  56.  44.  38.
  23.  33.  16.  14.  16.  14.  10.   9.   8.   7.   7.   7.   6.   4.
   5.   6.   6.   5.   4.   3.   4.   4.   7.   3.   3.   1.   0.   1.
   0.   2.]","[-0.9013855  -0.88775027 -0.874115   -0.8604797  -0.8468445  -0.8332092
 -0.819574   -0.8059387  -0.79230344 -0.7786682  -0.76503295 -0.7513977
 -0.73776245 -0.7241272  -0.71049196 -0.6968567  -0.68322146 -0.6695862
 -0.6559509  -0.6423157  -0.6286804  -0.6150452  -0.6014099  -0.5877747
 -0.5741394  -0.56050414 -0.5468689  -0.53323364 -0.5195984  -0.50596315
 -0.49232787 -0.47869265 -0.46505737 -0.45142215 -0.43778688 -0.4241516
 -0.41051638 -0.3968811  -0.38324586 -0.3696106  -0.35597536 -0.3423401
 -0.32870483 -0.3150696  -0.30143434 -0.2877991  -0.27416384 -0.2605286
 -0.24689335 -0.23325807 -0.21962279 -0.20598751 -0.19235227 -0.17871702
 -0.16508177 -0.15144652 -0.13781127 -0.12417603 -0.11054075 -0.0969055
 -0.08327025 -0.069635   -0.05599976 -0.04236449 -0.02872925 -0.01509398
 -0.00145872  0.01217653  0.02581178  0.03944702  0.05308229  0.06671755
  0.0803528   0.09398805  0.10762329  0.12125856  0.13489382  0.14852907
  0.16216432  0.17579956  0.18943481  0.20307007  0.21670532  0.23034059
  0.24397583  0.2576111   0.27124634  0.2848816   0.29851687  0.3121521
  0.32578737  0.33942258  0.35305786  0.36669314  0.38032836  0.39396363
  0.40759885  0.42123413  0.4348694   0.44850463]",0.01363527774810791
gpt_neox.layers.3.mlp.dense_4h_to_h.weight,142000,"[1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 3.00000e+00 3.00000e+00
 1.00000e+00 2.00000e+00 3.00000e+00 3.00000e+00 4.00000e+00 6.00000e+00
 1.00000e+01 6.00000e+00 1.20000e+01 1.10000e+01 1.60000e+01 1.90000e+01
 1.80000e+01 3.10000e+01 4.50000e+01 4.80000e+01 7.00000e+01 8.30000e+01
 1.42000e+02 1.95000e+02 3.32000e+02 5.97000e+02 1.10200e+03 2.21800e+03
 4.73000e+03 1.00540e+04 2.01750e+04 3.80330e+04 6.46180e+04 9.91130e+04
 1.32125e+05 1.53941e+05 1.52873e+05 1.31452e+05 9.72740e+04 6.36600e+04
 3.69380e+04 1.95950e+04 9.74600e+03 4.51700e+03 2.06800e+03 1.04200e+03
 5.39000e+02 3.06000e+02 1.98000e+02 1.20000e+02 9.80000e+01 6.90000e+01
 5.50000e+01 4.80000e+01 3.30000e+01 4.00000e+01 2.40000e+01 1.70000e+01
 1.50000e+01 1.30000e+01 1.20000e+01 1.10000e+01 8.00000e+00 6.00000e+00
 5.00000e+00 3.00000e+00 4.00000e+00 3.00000e+00 1.00000e+00 3.00000e+00
 1.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 2.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00]","[-0.4800122  -0.47031006 -0.46060792 -0.45090577 -0.44120362 -0.43150148
 -0.4217993  -0.41209716 -0.402395   -0.39269286 -0.38299072 -0.37328857
 -0.36358643 -0.35388428 -0.3441821  -0.33447996 -0.3247778  -0.31507567
 -0.30537352 -0.29567137 -0.28596923 -0.27626708 -0.26656494 -0.2568628
 -0.24716064 -0.2374585  -0.22775634 -0.21805418 -0.20835203 -0.19864988
 -0.18894774 -0.17924559 -0.16954345 -0.1598413  -0.15013915 -0.140437
 -0.13073486 -0.1210327  -0.11133054 -0.10162839 -0.09192625 -0.0822241
 -0.07252195 -0.06281981 -0.05311766 -0.04341552 -0.03371337 -0.02401122
 -0.01430906 -0.00460693  0.00509518  0.01479734  0.02449951  0.03420165
  0.0439038   0.05360594  0.06330809  0.07301024  0.08271238  0.09241453
  0.10211667  0.11181882  0.12152098  0.13122314  0.14092529  0.15062743
  0.16032958  0.17003173  0.17973387  0.18943602  0.19913816  0.20884031
  0.21854246  0.22824462  0.23794678  0.24764892  0.25735107  0.26705322
  0.27675536  0.2864575   0.29615965  0.3058618   0.31556395  0.3252661
  0.33496824  0.3446704   0.35437256  0.3640747   0.37377685  0.383479
  0.39318115  0.4028833   0.41258544  0.42228758  0.43198976  0.4416919
  0.45139405  0.4610962   0.47079834  0.4805005 ]",0.009702146053314209
gpt_neox.layers.3.mlp.dense_4h_to_h.weight,143000,"[1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 3.00000e+00 3.00000e+00
 1.00000e+00 3.00000e+00 2.00000e+00 4.00000e+00 4.00000e+00 6.00000e+00
 1.00000e+01 7.00000e+00 1.10000e+01 1.30000e+01 1.40000e+01 1.60000e+01
 2.20000e+01 3.00000e+01 4.20000e+01 5.00000e+01 7.20000e+01 8.90000e+01
 1.37000e+02 2.02000e+02 3.41000e+02 5.89000e+02 1.12400e+03 2.19400e+03
 4.74800e+03 1.01660e+04 2.01250e+04 3.81940e+04 6.43050e+04 9.86660e+04
 1.31241e+05 1.53161e+05 1.52969e+05 1.31177e+05 9.78410e+04 6.39570e+04
 3.75680e+04 1.99510e+04 9.96700e+03 4.65400e+03 2.16500e+03 1.05400e+03
 5.43000e+02 3.17000e+02 2.07000e+02 1.20000e+02 9.90000e+01 7.50000e+01
 6.00000e+01 4.40000e+01 3.20000e+01 3.80000e+01 2.60000e+01 2.10000e+01
 1.30000e+01 1.20000e+01 1.10000e+01 1.40000e+01 8.00000e+00 7.00000e+00
 6.00000e+00 2.00000e+00 5.00000e+00 3.00000e+00 0.00000e+00 4.00000e+00
 1.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 1.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00]","[-0.47638792 -0.46676147 -0.45713502 -0.44750854 -0.43788207 -0.42825562
 -0.41862917 -0.4090027  -0.3993762  -0.38974977 -0.3801233  -0.3704968
 -0.36087036 -0.35124388 -0.34161744 -0.33199096 -0.3223645  -0.31273803
 -0.30311158 -0.2934851  -0.28385866 -0.27423218 -0.2646057  -0.25497925
 -0.24535277 -0.23572631 -0.22609985 -0.21647339 -0.20684692 -0.19722046
 -0.187594   -0.17796753 -0.16834106 -0.15871459 -0.14908813 -0.13946167
 -0.1298352  -0.12020874 -0.11058228 -0.10095581 -0.09132935 -0.08170287
 -0.07207641 -0.06244995 -0.05282348 -0.04319702 -0.03357056 -0.02394409
 -0.01431762 -0.00469115  0.00493529  0.01456176  0.02418824  0.0338147
  0.04344116  0.05306762  0.06269409  0.07232055  0.08194701  0.09157349
  0.10119995  0.11082642  0.12045288  0.13007934  0.1397058   0.14933227
  0.15895873  0.1685852   0.17821167  0.18783814  0.1974646   0.20709106
  0.21671753  0.22634399  0.23597045  0.24559692  0.2552234   0.26484984
  0.27447632  0.2841028   0.29372925  0.30335572  0.31298217  0.32260865
  0.3322351   0.34186158  0.35148802  0.3611145   0.37074095  0.38036743
  0.3899939   0.39962035  0.40924683  0.4188733   0.42849976  0.4381262
  0.44775268  0.45737916  0.4670056   0.47663206]",0.00962647795677185
